experiment_id,snapshot_id,scenario,configuration,window_count,metric,unit,run,value,iterations,instrument,local_artifact,notes
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","1","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","2","12.149","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","2","3081384","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","2","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","2","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","2","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","2","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","3","12.226","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","3","3084000","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","3","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","3","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","3","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","3","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","4","11.96","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","4","3084008","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","4","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","4","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","4","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","4","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","5","12.259","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","5","3084016","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","5","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","5","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","5","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","5","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","6","11.974","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","6","3084024","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","6","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","6","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","6","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","6","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","7","12.387","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","7","3143432","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","7","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","7","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","7","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","7","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
